1705592700000,20240118,4160000,C,599600,607100,1,1
1705592700000,20240118,4480000,C,280000,287000,1,1
1705592700000,20240118,4800000,P,35700,37900,1,1
1705592700000,20240118,5120000,P,352500,360100,1,1
1705592700000,20240118,4050000,C,709400,717000,1,1
1705592700000,20240118,4370000,C,389800,397200,1,1
1705592700000,20240118,4690000,C,70100,74500,1,1
1705592700000,20240118,4580000,C,180900,186200,1,1
1705592700000,20240118,4260000,C,499600,507100,1,1
1705592700000,20240118,4900000,P,133600,138900,1,1
1705592700000,20240118,4150000,C,609400,617100,1,1
1705592700000,20240118,4470000,C,289800,296800,1,1
1705592700000,20240118,4790000,P,26000,30500,1,1
1705592700000,20240118,4040000,C,719400,727100,1,1
1705592700000,20240118,4360000,C,400000,407000,1,1
1705592700000,20240118,4680000,C,80200,84500,1,1
1705592700000,20240118,5000000,P,232700,239400,1,1
1705592700000,20240118,4570000,C,190500,197200,1,1
1705592700000,20240118,4250000,C,509500,517300,1,1
1705592700000,20240118,4890000,P,123600,128900,1,1
1705592700000,20240118,4140000,C,619500,627200,1,1
1705592700000,20240118,4460000,C,300600,307300,1,1
1705592700000,20240118,4780000,C,100,200,1,1
1705592700000,20240118,4780000,P,16300,17500,1,1
1705592700000,20240118,5100000,P,332200,340000,1,1
1705592700000,20240118,4030000,C,729300,737000,1,1
1705592700000,20240118,4350000,C,409900,417200,1,1
1705592700000,20240118,4670000,C,93400,93800,1,1
1705592700000,20240118,4990000,P,222400,229300,1,1
1705592700000,20240118,4560000,C,200200,207200,1,1
1705592700000,20240118,4240000,C,519500,527200,1,1
1705592700000,20240118,5200000,P,432200,440100,1,1
1705592700000,20240118,4880000,P,112700,119000,1,1
1705592700000,20240118,4130000,C,629300,637100,1,1
1705592700000,20240118,4450000,C,309900,317000,1,1
1705592700000,20240118,4770000,C,900,1000,1,1
1705592700000,20240118,4770000,P,7500,7700,1,1
1705592700000,20240118,4020000,C,742200,744100,1,1
1705592700000,20240118,4340000,C,419600,427100,1,1
1705592700000,20240118,4660000,C,103300,103800,1,1
1705592700000,20240118,4980000,P,213000,219300,1,1
1705592700000,20240118,5300000,P,532300,540000,1,1
1705592700000,20240118,4550000,C,211200,215700,1,1
1705592700000,20240118,4230000,C,529500,537100,1,1
1705592700000,20240118,4870000,P,102500,109400,1,1
1705592700000,20240118,4120000,C,639300,647100,1,1
1705592700000,20240118,4440000,C,320100,327100,1,1
1705592700000,20240118,4760000,C,5200,5300,1,1
1705592700000,20240118,4760000,P,1800,1900,1,1
1705592700000,20240118,5080000,P,312300,319700,1,1
1705592700000,20240118,5400000,P,635300,637100,1,1
1705592700000,20240118,4330000,C,429700,437500,1,1
1705592700000,20240118,4650000,C,111100,116000,1,1
1705592700000,20240118,4970000,P,203800,208800,1,1
1705592700000,20240118,3900000,C,862100,864100,1,1
1705592700000,20240118,4540000,C,220600,227000,1,1
1705592700000,20240118,4220000,C,539700,547000,1,1
1705592700000,20240118,4860000,P,93200,99200,1,1
1705592700000,20240118,5180000,P,412500,420100,1,1
1705592700000,20240118,4110000,C,649400,657100,1,1
1705592700000,20240118,4430000,C,329800,337000,1,1
1705592700000,20240118,4750000,C,13900,14200,1,1
1705592700000,20240118,4750000,P,400,500,1,1
1705592700000,20240118,4320000,C,439700,447000,1,1
1705592700000,20240118,4000000,C,762100,764100,1,1
1705592700000,20240118,4640000,C,121100,126500,1,1
1705592700000,20240118,4960000,P,193600,199100,1,1
1705592700000,20240118,4530000,C,231000,235900,1,1
1705592700000,20240118,4210000,C,549500,557200,1,1
1705592700000,20240118,4850000,P,83100,89100,1,1
1705592700000,20240118,4100000,C,659500,667100,1,1
1705592700000,20240118,4420000,C,340000,347100,1,1
1705592700000,20240118,4740000,C,23100,24000,1,1
1705592700000,20240118,4740000,P,200,300,1,1
1705592700000,20240118,5060000,P,292600,299800,1,1
1705592700000,20240118,4310000,C,449500,457100,1,1
1705592700000,20240118,4630000,C,131000,135800,1,1
1705592700000,20240118,4950000,P,183400,189100,1,1
1705592700000,20240118,4520000,C,239700,247100,1,1
1705592700000,20240118,4200000,C,559400,566900,1,1
1705592700000,20240118,4840000,P,74100,79400,1,1
1705592700000,20240118,5160000,P,392600,400000,1,1
1705592700000,20240118,4090000,C,669500,677000,1,1
1705592700000,20240118,4410000,C,349700,357000,1,1
1705592700000,20240118,4730000,C,33000,33900,1,1
1705592700000,20240118,4730000,P,100,200,1,1
1705592700000,20240118,5050000,P,282600,290000,1,1
1705592700000,20240118,4300000,C,459800,467200,1,1
1705592700000,20240118,4620000,C,140300,144500,1,1
1705592700000,20240118,4940000,P,173600,179300,1,1
1705592700000,20240118,4510000,C,250000,257000,1,1
1705592700000,20240118,4190000,C,569500,577000,1,1
1705592700000,20240118,4830000,P,65500,69800,1,1
1705592700000,20240118,5150000,P,382600,390000,1,1
1705592700000,20240118,5250000,P,482400,489800,1,1
1705592700000,20240118,4400000,C,359800,365900,1,1
1705592700000,20240118,4080000,C,679500,686900,1,1
1705592700000,20240118,4720000,C,42300,44000,1,1
1705592700000,20240118,4720000,P,100,200,1,1
1705592700000,20240118,5040000,P,272700,279800,1,1
1705592700000,20240118,4290000,C,469600,477100,1,1
1705592700000,20240118,4610000,C,151000,156000,1,1
1705592700000,20240118,4930000,P,163700,169100,1,1
1705592700000,20240118,5350000,P,585300,587300,1,1
1705592700000,20240118,4500000,C,259800,266000,1,1
1705592700000,20240118,4180000,C,579600,587100,1,1
1705592700000,20240118,4820000,P,55600,59800,1,1
1705592700000,20240118,5140000,P,372500,380000,1,1
1705592700000,20240118,4070000,C,689600,697200,1,1
1705592700000,20240118,4390000,C,369800,377000,1,1
1705592700000,20240118,4710000,C,52200,53900,1,1
1705592700000,20240118,4710000,P,100,200,1,1
1705592700000,20240118,5450000,P,685200,687100,1,1
1705592700000,20240118,4280000,C,479500,487200,1,1
1705592700000,20240118,4600000,C,161000,165900,1,1
1705592700000,20240118,4920000,P,153500,159100,1,1
1705592700000,20240118,4170000,C,589500,597000,1,1
1705592700000,20240118,4490000,C,269800,277100,1,1
1705592700000,20240118,4810000,P,45400,50100,1,1
1705592700000,20240118,4060000,C,699500,707200,1,1
1705592700000,20240118,4380000,C,379800,387200,1,1
1705592700000,20240118,4700000,C,62300,64100,1,1
1705592700000,20240118,5020000,P,252500,259800,1,1
1705592700000,20240118,4270000,C,489500,497200,1,1
1705592700000,20240118,4590000,C,171000,176400,1,1
1705592700000,20240118,4910000,P,142700,149500,1,1
1705592700000,20240119,3200000,C,1561700,1564900,1,1
1705592700000,20240119,3840000,C,921900,925300,1,1
1705592700000,20240119,4480000,C,282700,285800,1,1
1705592700000,20240119,4480000,P,200,300,1,1
1705592700000,20240119,5120000,P,354700,357900,1,1
1705592700000,20240119,6400000,P,1634100,1637300,1,1
1705592700000,20240119,4050000,C,712100,715500,1,1
1705592700000,20240119,4690000,C,74300,75400,1,1
1705592700000,20240119,4690000,P,800,900,1,1
1705592700000,20240119,5750000,P,984400,987600,1,1
1705592700000,20240119,3620000,C,1142000,1145200,1,1
1705592700000,20240119,4260000,C,502200,505600,1,1
1705592700000,20240119,4900000,P,134900,138100,1,1
1705592700000,20240119,2550000,C,2211200,2214500,1,1
1705592700000,20240119,3830000,C,931900,935300,1,1
1705592700000,20240119,4470000,C,292700,295800,1,1
1705592700000,20240119,4470000,P,200,300,1,1
1705592700000,20240119,3400000,C,1361800,1365000,1,1
1705592700000,20240119,4040000,C,722100,725400,1,1
1705592700000,20240119,4680000,C,84200,85300,1,1
1705592700000,20240119,4680000,P,700,800,1,1
1705592700000,20240119,6600000,P,1834100,1837300,1,1
1705592700000,20240119,3610000,C,1152000,1155100,1,1
1705592700000,20240119,4250000,C,512200,515600,1,1
1705592700000,20240119,4250000,P,100,200,1,1
1705592700000,20240119,4890000,P,124900,128100,1,1
1705592700000,20240119,5950000,P,1184400,1187500,1,1
1705592700000,20240119,1900000,C,2860700,2864100,1,1
1705592700000,20240119,3820000,C,941900,945300,1,1
1705592700000,20240119,4460000,C,302500,305800,1,1
1705592700000,20240119,4460000,P,200,300,1,1
1705592700000,20240119,5100000,P,334700,337900,1,1
1705592700000,20240119,2750000,C,2011400,2014600,1,1
1705592700000,20240119,4030000,C,732300,735400,1,1
1705592700000,20240119,4670000,C,94000,95200,1,1
1705592700000,20240119,4670000,P,500,600,1,1
1705592700000,20240119,3600000,C,1162000,1165100,1,1
1705592700000,20240119,4240000,C,522200,525600,1,1
1705592700000,20240119,4880000,C,100,200,1,1
1705592700000,20240119,4880000,P,114900,117900,1,1
1705592700000,20240119,6800000,P,2034000,2037200,1,1
1705592700000,20240119,3810000,C,951800,955300,1,1
1705592700000,20240119,4450000,C,312400,315800,1,1
1705592700000,20240119,4450000,P,200,300,1,1
1705592700000,20240119,6150000,P,1384300,1387500,1,1
1705592700000,20240119,2100000,C,2660800,2664200,1,1
1705592700000,20240119,4020000,C,742300,745400,1,1
1705592700000,20240119,4660000,C,103900,105100,1,1
1705592700000,20240119,4660000,P,500,600,1,1
1705592700000,20240119,5300000,P,534700,537800,1,1
1705592700000,20240119,2950000,C,1811500,1814800,1,1
1705592700000,20240119,3590000,C,1171900,1175100,1,1
1705592700000,20240119,4230000,C,532300,535600,1,1
1705592700000,20240119,4870000,C,100,200,1,1
1705592700000,20240119,4870000,P,104900,108000,1,1
1705592700000,20240119,3800000,C,961800,965300,1,1
1705592700000,20240119,4440000,C,322500,325800,1,1
1705592700000,20240119,4440000,P,100,200,1,1
1705592700000,20240119,5080000,P,314800,317900,1,1
1705592700000,20240119,7000000,P,2233900,2237200,1,1
1705592700000,20240119,4010000,C,752100,755400,1,1
1705592700000,20240119,4650000,C,113800,115000,1,1
1705592700000,20240119,4650000,P,400,500,1,1
1705592700000,20240119,6350000,P,1584200,1587400,1,1
1705592700000,20240119,2300000,C,2460900,2464300,1,1
1705592700000,20240119,3580000,C,1181900,1185100,1,1
1705592700000,20240119,4220000,C,542200,545600,1,1
1705592700000,20240119,4860000,C,100,200,1,1
1705592700000,20240119,4860000,P,94900,97900,1,1
1705592700000,20240119,5500000,P,734600,737700,1,1
1705592700000,20240119,3150000,C,1611600,1614900,1,1
1705592700000,20240119,3790000,C,971900,975200,1,1
1705592700000,20240119,4430000,C,332400,335800,1,1
1705592700000,20240119,4430000,P,100,200,1,1
1705592700000,20240119,4000000,C,762000,765400,1,1
1705592700000,20240119,4640000,C,123800,125000,1,1
1705592700000,20240119,4640000,P,300,400,1,1
1705592700000,20240119,7200000,P,2433800,2437200,1,1
1705592700000,20240119,3570000,C,1191900,1195100,1,1
1705592700000,20240119,4210000,C,552200,555600,1,1
1705592700000,20240119,4850000,C,100,200,1,1
1705592700000,20240119,4850000,P,84900,87900,1,1
1705592700000,20240119,6550000,P,1784100,1787400,1,1
1705592700000,20240119,2500000,C,2261000,2264500,1,1
1705592700000,20240119,3780000,C,982000,985300,1,1
1705592700000,20240119,4420000,C,342400,345800,1,1
1705592700000,20240119,4420000,P,100,200,1,1
1705592700000,20240119,5060000,P,294800,297900,1,1
1705592700000,20240119,5700000,P,934500,937600,1,1
1705592700000,20240119,3350000,C,1411800,1415000,1,1
1705592700000,20240119,3990000,C,772000,775400,1,1
1705592700000,20240119,4630000,C,133700,135000,1,1
1705592700000,20240119,4630000,P,300,400,1,1
1705592700000,20240119,3560000,C,1201900,1205100,1,1
1705592700000,20240119,4200000,C,562100,565600,1,1
1705592700000,20240119,4840000,C,300,400,1,1
1705592700000,20240119,4840000,P,75000,77900,1,1
1705592700000,20240119,1850000,C,2910700,2914100,1,1
1705592700000,20240119,3770000,C,992000,995200,1,1
1705592700000,20240119,4410000,C,352400,355800,1,1
1705592700000,20240119,4410000,P,100,200,1,1
1705592700000,20240119,5050000,P,284800,287900,1,1
1705592700000,20240119,6750000,P,1984000,1987300,1,1
1705592700000,20240119,2700000,C,2061300,2064600,1,1
1705592700000,20240119,3980000,C,782100,785400,1,1
1705592700000,20240119,4620000,C,143700,145000,1,1
1705592700000,20240119,4620000,P,300,400,1,1
1705592700000,20240119,5900000,P,1134400,1137600,1,1
1705592700000,20240119,3550000,C,1211800,1215100,1,1
1705592700000,20240119,4190000,C,572100,575600,1,1
1705592700000,20240119,4830000,C,500,600,1,1
1705592700000,20240119,4830000,P,65000,68000,1,1
1705592700000,20240119,5250000,P,484700,487900,1,1
1705592700000,20240119,3760000,C,1002100,1005200,1,1
1705592700000,20240119,4400000,C,362400,365700,1,1
1705592700000,20240119,4400000,P,100,200,1,1
1705592700000,20240119,5040000,P,274800,278000,1,1
1705592700000,20240119,2050000,C,2710800,2714200,1,1
1705592700000,20240119,3970000,C,792000,795400,1,1
1705592700000,20240119,4610000,C,153700,155000,1,1
1705592700000,20240119,4610000,P,300,400,1,1
1705592700000,20240119,6950000,P,2183900,2187200,1,1
1705592700000,20240119,2900000,C,1861400,1864700,1,1
